0,Title,Enrollment,Stars,Link,Website
9139,"The Python Masterclass: Build AI, ML and TensorFlow Models",406,4.4,https://www.udemy.com/course/pythonmammothinteractive/,Udemy
9140,Cloud Computing: Boot-camp,405,3.2,https://www.udemy.com/course/cloud-computing-boot-camp/,Udemy
9141,Groovy Scripting for Developers / Testers,405,3.4,https://www.udemy.com/course/ruby-scripting-for-software-testers/,Udemy
9142,"Java Messaging Service - Spring MVC, Spring Boot, ActiveMQ",405,4.5,https://www.udemy.com/course/java-messaging-service-spring-mvc-spring-boot-activemq/,Udemy
9143,Learn C as your first programming language,405,4,https://www.udemy.com/course/learn-c-programming-from-scratch-build-20-terminal-apps/,Udemy
9144,React Native E2E Testing iOS Apps with Detox,405,4,https://www.udemy.com/course/react-native-e2e-testing-with-detox/,Udemy
9145,Create Websites Faster And Easier With Joomla 3.2 NO Coding,404,4.4,https://www.udemy.com/course/joomla-32-a-step-by-step-guide-for-beginners/,Udemy
9146,Create Websites Faster And Easier With Joomla 3.2 NO Coding,404,4.4,https://www.udemy.com/course/joomla-32-a-step-by-step-guide-for-beginners/,Udemy
9147,CSS Layout Techniques,404,3.8,https://www.udemy.com/course/css-layout-techniques/,Udemy
9148,Design Patterns In Python OOP/UML for Projects/Architecture,404,3.7,https://www.udemy.com/course/design-patterns-through-python/,Udemy
9149,Learn Godot Making a Fun Pirate Trading Game,404,4,https://www.udemy.com/course/learn-godot-design-patterns-pirate-trading-game-development/,Udemy
9150,Python Tool Development with PySide & PyQt,404,3.3,https://www.udemy.com/course/python-tool-development-with-pyside-pyqt4-pyqt5/,Udemy
9151,Learn D3.JS Hands-on And The Simple Way,403,4.1,https://www.udemy.com/course/learn-d3js/,Udemy
9152,Learn to Build Web Apps using UnderscoreJS : Code Like a Pro,403,4.4,https://www.udemy.com/course/learn-to-build-web-apps-using-underscorejs-code-like-a-pro/,Udemy
9153,Learn to develop Webpages using Object Oriented Javascript,403,4.7,https://www.udemy.com/course/learn-to-program-using-python/,Udemy
9154,Oracle Cloud: Basic Oracle SQL with hands on Experience,403,4.3,https://www.udemy.com/course/oracle-database-12c-basic-sql-hand-on-step-by-step/,Udemy
9155,Unity 5 Build a System that Generates Houses & Castles Auto,403,3.6,https://www.udemy.com/course/unity-5-build-a-system-that-generates-houses-castles-auto/,Udemy
9156,C# in 6 Hours: C# For Complete Beginners Learn C# by Coding,402,4.4,https://www.udemy.com/course/c-in-6-hours-c-for-complete-beginners-learn-c-by-coding/,Udemy
9157,Learning Path: Unreal Engine: Master Game Development,402,4.2,https://www.udemy.com/course/learning-path-unreal-engine-master-game-development/,Udemy
9158,Performance testing using LoadRunner12.5,402,4.4,https://www.udemy.com/course/performance-testing-using-loadrunner/,Udemy
9159,Survey of python for GIS applications,402,4.4,https://www.udemy.com/course/survey-of-python-for-geospatial-applications/,Udemy
9160,Fundamentals of Programming using Flowchart and Pseudocode,401,4.7,https://www.udemy.com/course/fundamentals-of-programming-languages-for-beginners/,Udemy
9161,How to Set Up PayPal Instant Payment Notification with PHP,401,3.1,https://www.udemy.com/course/how-to-set-up-paypal-instant-payment-notification-with-php/,Udemy
9162,Superior Java Course - Become Outstanding Java Developer,401,4.4,https://www.udemy.com/course/superior-java-course/,Udemy
9163,Create HTML Email from scratch in just 2 hours,400,3.7,https://www.udemy.com/course/html-email-from-scratch-in-gmail/,Udemy
9164,Game Development Masterclass: Make Educational Apps & Games,400,4.1,https://www.udemy.com/course/game-development-masterclass-make-educational-apps-games/,Udemy
9165,Machine Learning for Algorithmic Trading Bots with Python,400,3.5,https://www.udemy.com/course/machine-learning-for-algorithmic-trading-bots-with-python/,Udemy
9166,Markdown Fundamentals,400,4.5,https://www.udemy.com/course/markdown-fundamentals/,Udemy
9167,Projects in Python: Get started with Python game development,400,3.3,https://www.udemy.com/course/projects-in-python-get-started-with-python-game-development/,Udemy
9168,Unity Android 2020 : Build 7 Games with Unity & C#,400,4.5,https://www.udemy.com/course/unity-android-game-development/,Udemy
9169,Learn Spring Security 4 Intermediate - Hands On,399,3.3,https://www.udemy.com/course/learn-spring-security-4-intermediate-hands-on/,Udemy
9170,Modern Reinforcement Learning: Actor-Critic Methods,399,4.4,https://www.udemy.com/course/actor-critic-methods-from-paper-to-code-with-pytorch/,Udemy
9171,PHP:CRUD and Pagination using OOPS,399,2.9,https://www.udemy.com/course/phpcrud-and-pagination-using-oops/,Udemy
9172,Salesforce Development for Intermediate Developers,399,4.6,https://www.udemy.com/course/salesforce-development-course/,Udemy
9173,Headless WordPress REST API Authentication,398,4.7,https://www.udemy.com/course/headless-wordpress-rest-api-authentication-course/,Udemy
9174,WireMock for Java Developers,398,4.5,https://www.udemy.com/course/wiremock-for-java-developers/,Udemy
9175,Hibernate Development from Scratch,397,4.2,https://www.udemy.com/course/hibernate-development-from-scratch/,Udemy
9176,Learn 2D Character Animation for Games with Blender & Unity,397,4.2,https://www.udemy.com/course/3dmotive-learn-2d-character-animation-for-games-with-blender-unity/,Udemy
9177,Mobile Game Development With Corona SDK ( 2014 ),397,4.7,https://www.udemy.com/course/mobile-game-development-with-corona-sdk-2014/,Udemy
9178,A Full Introduction to C++ with Objects,396,4.8,https://www.udemy.com/course/introduction-to-c-plus-plus/,Udemy
9179,Facebook Application Development from Scratch,396,3.5,https://www.udemy.com/course/start-building-facebook-applications-in-1-hour/,Udemy
9180,Mastering Java Exceptions with Best Practices,396,4.3,https://www.udemy.com/course/mastering-java-exceptions-with-best-practices/,Udemy
9181,An introduction to algorithms in Python,395,4.3,https://www.udemy.com/course/introduction-to-algorithms-in-python/,Udemy
9182,Build Your Own Games Now - GameMaker Studio 2 (GML),395,4.4,https://www.udemy.com/course/gamemaker2/,Udemy
9183,Odoo 11 Development Essentials,395,3.5,https://www.udemy.com/course/odoo-11-development-essentials/,Udemy
9184,The Complete iOS 11 Development Course: Swift 4 and Xcode 9,395,4.8,https://www.udemy.com/course/ios11dev/,Udemy
9185,Building Cross Platform Apps with Xamarin and C#,394,4.2,https://www.udemy.com/course/building-cross-platform-apps-with-xamarin-and-c/,Udemy
9186,Starting with Angular 4 (updated for Version 5),394,4.3,https://www.udemy.com/course/starting-with-angular-4/,Udemy
9187,Building Games with Scratch 2.0,393,4.1,https://www.udemy.com/course/building-games-with-scratch-20/,Udemy
9188,Excel Features - Browser Plugins : Every Tester must know,393,3.8,https://www.udemy.com/course/plugins-every-tester-must-know/,Udemy
9189,iOS 10 & Objective-C - Complete Developer Course,393,3.9,https://www.udemy.com/course/objective-c-ios10/,Udemy
9190,Dependency Injection for Java Developers,392,4.1,https://www.udemy.com/course/java-ee-fundamentals-contexts-and-dependency-injection-cdi-20-for-java/,Udemy
9191,Dependency Injection for Java Developers,392,4.1,https://www.udemy.com/course/java-ee-fundamentals-contexts-and-dependency-injection-cdi-20-for-java/,Udemy
9192,"Augmented Reality ""Watch Try-On"" app using Vuforia & Unity",391,4.6,https://www.udemy.com/course/augmented-reality-watch-try-on-app-using-vuforia-unity/,Udemy
9193,Real World Hadoop - Automating Hadoop install with Python!,391,4.3,https://www.udemy.com/course/real-world-hadoop-automating-hadoop-install-with-python/,Udemy
9194,Become Expert in Xamarin Forms Layouts,390,4.8,https://www.udemy.com/course/xamarin-forms-layouts/,Udemy
9195,C++ programming in Qt Framework: Part II,390,3.5,https://www.udemy.com/course/c-programming-in-qt-framework-part-ii/,Udemy
9196,Full-Stack Web Developer Bootcamp with Real Projects,390,4,https://www.udemy.com/course/full-stack-web-developer-bootcamp-with-real-projects/,Udemy
9197,iOS 10 & Swift 3 - Complete Developer Course,390,4.7,https://www.udemy.com/course/swift-3-ios10/,Udemy
9198,The Android Development Bootcamp 2020 - Android 10 (Q),390,4.7,https://www.udemy.com/course/the-complete-android-developer-bootcamp/,Udemy
9199,Web Development with Flask,390,3.4,https://www.udemy.com/course/web-development-with-flask/,Udemy
9200,Coding for beginners with Python,389,4.5,https://www.udemy.com/course/coding-for-beginners-with-python/,Udemy
9201,Fundamentals of Angular 2 Full Stack Design,389,4.5,https://www.udemy.com/course/fundamentals-of-angular-2-full-stack-design/,Udemy
9202,iOS Control Systems with Swift Sprite Kit,389,4.3,https://www.udemy.com/course/ios-control-systems-with-swift-and-sprite-kit/,Udemy
9203,Learning Path: Python: Design and Architect Python Apps,389,3.3,https://www.udemy.com/course/learning-path-python-design-and-architect-python-apps/,Udemy
9204,Learning Path: Unreal Engine: Develop Classic and RTS Games,389,4.7,https://www.udemy.com/course/learning-path-unreal-engine-develop-classic-and-rts-games/,Udemy
9205,Machine Learning: Build Apps & Predictions & Analyze Data,389,3.9,https://www.udemy.com/course/pythonbootcampcourse/,Udemy
9206,Natural Language Processing (NLP) in Python for Beginners,389,4.6,https://www.udemy.com/course/nlp-in-python/,Udemy
9207,Practical Neural Networks and Deep Learning in Python,389,4.3,https://www.udemy.com/course/practical-neural-networks-and-deep-learning-in-python/,Udemy
9208,Python Programming - Complete Beginner Course,389,3.1,https://www.udemy.com/course/python-programming-beginner-python-fundamentals-course/,Udemy
9209,Qt 5: Application Development with Qt 5: 2 in 1,389,2.9,https://www.udemy.com/course/qt-5-application-development-with-qt-5-2-in-1/,Udemy
9210,Code and Design 2 Games in Unity® & Blender from Scratch,388,4.6,https://www.udemy.com/course/unityblender/,Udemy
9211,Front-end Web developer MasterClass HTML CSS JavaScript,388,3.6,https://www.udemy.com/course/learn-html-css-javascript/,Udemy
9212,Master Data Recognition & Prediction in Python & TensorFlow,388,4,https://www.udemy.com/course/datamodelling/,Udemy
9213,Master Data Recognition & Prediction in Python & TensorFlow,388,4,https://www.udemy.com/course/datamodelling/,Udemy
9214,Become a Big Data Hadoop Developer from scratch,387,3.4,https://www.udemy.com/course/become-a-big-data-hadoop-developer-from-scratch/,Udemy
9215,JavaScript Master Class - Build your own React from scratch,387,4.7,https://www.udemy.com/course/javascript-deep-dive-code-your-own-react-library/,Udemy
9216,Learning Path: Python: Effective Data Analysis Using Python,387,3.9,https://www.udemy.com/course/learning-path-python-effective-data-analysis-using-python/,Udemy
9217,Spring Boot 2 & React FullStack Development,387,4.3,https://www.udemy.com/course/fullstack-development-springboot/,Udemy
9218,Complete Web Developer Course to Build Premium Web Templates,386,3.4,https://www.udemy.com/course/complete-web-developer-course-to-build-premium-web-templates/,Udemy
9219,Kibana Visualization Beginner To Pro (ELK & ElasticSearch),386,3.3,https://www.udemy.com/course/kibana-elk-stack-for-beginners/,Udemy
9220,Full Stack Development with React and ASP.NET Core 2,385,4.3,https://www.udemy.com/course/full-stack-development-with-react-and-aspnet-core-2/,Udemy
9221,Laravel & Realtime: Build Several Realtime Apps with Laravel,385,4.6,https://www.udemy.com/course/laravel-realtime-create-multiple-realtime-applications-with-laravel/,Udemy
9222,Learning Path: Mastering Entity Framework Core,385,3.7,https://www.udemy.com/course/learning-path-mastering-entity-framework-core/,Udemy
9223,Create Virtual Reality Apps using React VR & React 360,384,4,https://www.udemy.com/course/create-virtual-reality-apps-using-react-vr-react-360/,Udemy
9224,Deep Dive into Functional JavaScript,384,4,https://www.udemy.com/course/deep-dive-into-functional-javascript/,Udemy
9225,iOS In-App Purchase with Swift Masterclass,384,4.5,https://www.udemy.com/course/ios-in-app-purchase-with-swift/,Udemy
9226,Learn Unity Shaders from Scratch,384,4.3,https://www.udemy.com/course/learn-unity-shaders-from-scratch/,Udemy
9227,Mastering Qt 5 GUI Programming,384,4.4,https://www.udemy.com/course/mastering-qt-5-gui-programming/,Udemy
9228,Flutter + SQFLite | Build a Local Storage iOS & Android App,383,4.7,https://www.udemy.com/course/flutter-and-sqflite/,Udemy
9229,Starting with NodeJS-HapiJS and ReactJS,383,4,https://www.udemy.com/course/starting-with-nodejs-hapijs-and-reactjs/,Udemy
9230,The Complete Intermediate Android Masterclass,383,4.9,https://www.udemy.com/course/android-intermediate-android-masterclass/,Udemy
9231,Create Web Experiences using AEM (All versions & AEM Users),382,4.1,https://www.udemy.com/course/aem-authoring-essentials/,Udemy
9232,Functional Programming For JavaScript Developers,382,4.4,https://www.udemy.com/course/master-functional-js/,Udemy
9233,HP Automation Tools package: ALM(QC) - LoadRunner - UFT(QTP),382,4.3,https://www.udemy.com/course/hp-tools/,Udemy
9234,Advanced framework development with Coded UI Test 2015/2017,381,4,https://www.udemy.com/course/framework-development-with-cuit/,Udemy
9235,Web Development With Google Maps,381,4.1,https://www.udemy.com/course/webdevelopmentwithgooglemaps/,Udemy
9236,Website Automation Testing for Beginners with Protractor,381,4.4,https://www.udemy.com/course/website-automation-for-beginners-with-protractor/,Udemy
9237,"Build Full-Stack Apps with GraphQL, Prisma, Node and React",380,3.8,https://www.udemy.com/course/build-full-stack-apps-with-graphql/,Udemy
9238,"React, TypeScript, Redux, StyledComponents: Build Sudoku App",380,4.4,https://www.udemy.com/course/react2020/,Udemy
9239,Understanding PHP Data Objects (PDO),380,4.2,https://www.udemy.com/course/understanding-php-data-objects-pdo/,Udemy
9240,Java EE Fundamentals - A Practical Guide For Developers,379,3.2,https://www.udemy.com/course/the-theory-and-practice-of-java-ee-for-java-software-developers/,Udemy
9241,Quantitative Finance with R,379,3.5,https://www.udemy.com/course/quantitative-finance-with-r/,Udemy
9242,Real World Vagrant - Automate a Cloudera Manager Build,379,4.1,https://www.udemy.com/course/real-world-vagrant-automate-a-cloudera-manager-build/,Udemy
9243,Wordpress Custom Theme,379,4,https://www.udemy.com/course/wordpress-theme-development-from-scratch/,Udemy
9244,Deep Learning with The Tensorflow and Python Masterclass,378,4.5,https://www.udemy.com/course/deep-learning-with-the-tensorflow-and-python-masterclass/,Udemy
9245,Cucumber BDD With Spring Boot,377,4.6,https://www.udemy.com/course/cucumber-with-spring-boot/,Udemy
9246,Hands-on Background Services in Android,377,4.4,https://www.udemy.com/course/hands-on-background-services-in-android/,Udemy
9247,Introduction to CMake,377,3.9,https://www.udemy.com/course/introduction-to-cmake/,Udemy
9248,Metadata Repositories,377,4.1,https://www.udemy.com/course/metadata-repositories/,Udemy
9249,Practical SQL Skills For Jobs | Businesses | Enterpreneurs,377,3.3,https://www.udemy.com/course/practical-sql-skills-for-jobs-businesses-enterpreneurs/,Udemy
9250,Python Testing with Green,377,4.8,https://www.udemy.com/course/python-testing-with-green/,Udemy
9251,Step by Step Sass,377,4.1,https://www.udemy.com/course/step-by-step-sass/,Udemy
9252,Unity Virtual Reality - Volume 1,377,4.4,https://www.udemy.com/course/unity-virtual-reality-volume-1/,Udemy
9253,Beginner to Advanced Guide on Machine Learning with R Tool,376,2.7,https://www.udemy.com/course/beginner-to-advanced-guide-on-machine-learning-with-r-tool/,Udemy
9254,Comprehensive Course on MongoDB and Data Modeling,376,3.2,https://www.udemy.com/course/comprehensive-course-on-mongodb-and-data-modelling/,Udemy
